STATE,COUNTY,TRACT,year,id,name,parent_location,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate,fips,cofips,B25119_003E,B03002_001E,B03002_012E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_010E,B03002_011E,B25003_003E,B25003A_003E,B25003B_003E,B25003C_003E,B25003D_003E,B25003E_003E,B25003F_003E,B25003G_003E,B25003H_003E,B25003I_003E,B25119_003E_2018,frac_B03002_012E,frac_B03002_003E,frac_B03002_004E,frac_B03002_005E,frac_B03002_006E,frac_B03002_007E,frac_B03002_008E,frac_B03002_010E,frac_B03002_011E,frac_B25003A_003E,frac_B25003B_003E,frac_B25003C_003E,frac_B25003D_003E,frac_B25003E_003E,frac_B25003F_003E,frac_B25003G_003E,frac_B25003H_003E,frac_B25003I_003E
34,017,004101,2011,34017004101,Census Tract 41.01,"Hudson County, New Jersey",observed,420.0,20.98,282.0,14.09,46.0,2.3,34017004101,34017,33868.0,6229,1965,1163,2166,0,820,0,70,11,34,2077,471,928,0,185,0,470,23,295,673,37895.26894232,0.3154599454165998,0.1867073366511478,0.3477283673141756,0.0,0.1316423181891154,0.0,0.0112377588698025,0.0017659335366832,0.0054583400224755,0.2267693789118921,0.4467982667308618,0.0,0.0890707751564756,0.0,0.2262879152623977,0.0110736639383726,0.1420317766008666,0.3240250361097737
34,017,004101,2012,34017004101,Census Tract 41.01,"Hudson County, New Jersey",observed,373.0,18.63,247.0,12.34,47.0,2.35,34017004101,34017,33267.0,6402,1953,1318,2093,0,991,0,0,12,35,1983,474,839,15,246,0,396,13,311,604,36450.7749879,0.3050609184629803,0.2058731646360512,0.3269290846610434,0.0,0.154795376444861,0.0,0.0,0.0018744142455482,0.0054670415495157,0.2390317700453857,0.4230963187090267,0.0075642965204236,0.124054462934947,0.0,0.199697428139183,0.0065557236510337,0.156833081190116,0.3045890065557236
34,017,004101,2013,34017004101,Census Tract 41.01,"Hudson County, New Jersey",observed,422.0,21.08,308.0,15.38,68.0,3.4,34017004101,34017,34231.0,6578,2259,1419,1895,0,961,0,0,13,31,2006,645,656,29,277,0,388,11,387,687,36959.48557493,0.3434174521131042,0.2157190635451505,0.2880814837336576,0.0,0.1460930373973852,0.0,0.0,0.0019762845849802,0.0047126786257221,0.3215353938185443,0.3270189431704885,0.0144566301096709,0.1380857427716849,0.0,0.193419740777667,0.0054835493519441,0.1929212362911266,0.3424725822532403
34,017,004101,2014,34017004101,Census Tract 41.01,"Hudson County, New Jersey",observed,402.0,20.08,282.0,14.09,53.0,2.65,34017004101,34017,46468.0,6924,2341,1404,2153,0,937,0,0,17,72,2066,777,576,18,268,0,414,13,450,794,49336.3952912,0.3380993645291739,0.2027729636048527,0.310947429231658,0.0,0.1353264009243212,0.0,0.0,0.0024552281917966,0.0103986135181975,0.3760890609874153,0.2787996127783156,0.0087124878993223,0.1297192642787996,0.0,0.2003872216844143,0.0062923523717328,0.217812197483059,0.3843175217812197
34,017,004101,2015,34017004101,Census Tract 41.01,"Hudson County, New Jersey",observed,334.0,16.68,237.0,11.84,7.0,0.35,34017004101,34017,29069.0,6610,1639,1785,1967,0,961,0,0,0,258,2002,728,627,17,331,0,273,26,511,574,30810.307225950004,0.2479576399394856,0.2700453857791225,0.2975794251134644,0.0,0.1453857791225416,0.0,0.0,0.0,0.0390317700453857,0.3636363636363636,0.3131868131868132,0.0084915084915084,0.1653346653346653,0.0,0.1363636363636363,0.0129870129870129,0.2552447552447552,0.2867132867132867
34,017,004101,2016,34017004101,Census Tract 41.01,"Hudson County, New Jersey",observed,378.0,22.98,254.0,15.44,0.0,0.0,34017004101,34017,32465.0,6525,1876,1706,1716,0,959,0,0,0,268,1886,775,519,14,238,0,315,25,544,625,33971.5818281,0.2875095785440613,0.261455938697318,0.2629885057471264,0.0,0.1469731800766283,0.0,0.0,0.0,0.0410727969348659,0.4109225874867444,0.2751855779427359,0.0074231177094379,0.1261930010604454,0.0,0.1670201484623542,0.013255567338282,0.288441145281018,0.331389183457052
34,017,004101,2017,34017004101,Census Tract 41.01,"Hudson County, New Jersey",observed,271.0,16.47,185.0,11.25,0.0,0.0,34017004101,34017,41889.0,6501,1969,1696,1659,0,990,0,0,0,187,1889,783,484,0,295,0,310,17,556,613,42910.11684297,0.3028764805414551,0.2608829410859867,0.2551915089986156,0.0,0.1522842639593908,0.0,0.0,0.0,0.0287648054145516,0.4145050291159343,0.2562202223398623,0.0,0.1561672842773954,0.0,0.1641079936474325,0.0089994706193753,0.2943356273160402,0.324510322922181
34,017,004101,2018,34017004101,Census Tract 41.01,"Hudson County, New Jersey",observed,318.0,19.33,230.0,13.98,0.0,0.0,34017004101,34017,47574.0,7592,2249,1253,2838,0,1017,0,0,0,235,1820,528,651,0,230,0,374,37,321,685,47574.0,0.2962328767123288,0.1650421496311907,0.3738145416227608,0.0,0.1339567966280295,0.0,0.0,0.0,0.0309536354056902,0.2901098901098901,0.3576923076923077,0.0,0.1263736263736263,0.0,0.2054945054945054,0.0203296703296703,0.1763736263736263,0.3763736263736263
34,017,004102,2009,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,267.0,32.52,174.0,21.19,36.0,4.38,34017004102,34017,32207.0,3321,1039,219,1839,0,165,0,15,0,44,821,74,546,0,35,0,152,14,31,241,37786.00443345,0.3128575730201746,0.065943992773261,0.5537488708220416,0.0,0.049683830171635,0.0,0.004516711833785,0.0,0.0132490213791026,0.0901339829476248,0.6650426309378806,0.0,0.0426309378806333,0.0,0.1851400730816078,0.0170523751522533,0.0377588306942752,0.2935444579780755
34,017,004102,2010,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,286.0,36.48,176.0,22.45,49.0,6.25,34017004102,34017,35431.0,3402,859,203,1857,0,396,0,25,0,62,778,63,468,0,59,0,176,12,45,194,40893.83200837,0.252498530276308,0.0596707818930041,0.5458553791887125,0.0,0.1164021164021164,0.0,0.0073486184597295,0.0,0.0182245737801293,0.0809768637532133,0.6015424164524421,0.0,0.0758354755784061,0.0,0.2262210796915167,0.0154241645244215,0.0578406169665809,0.2493573264781491
34,017,004102,2011,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,291.0,30.86,191.0,20.25,38.0,4.03,34017004102,34017,35208.0,3393,893,271,1755,0,398,0,18,0,58,828,110,520,0,55,0,134,9,87,195,39394.60933392,0.2631889183613322,0.0798703212496316,0.5172413793103449,0.0,0.1173003241968759,0.0,0.0053050397877984,0.0,0.017094017094017,0.1328502415458937,0.6280193236714976,0.0,0.0664251207729468,0.0,0.1618357487922705,0.0108695652173913,0.1050724637681159,0.2355072463768115
34,017,004102,2012,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,249.0,26.41,180.0,19.09,55.0,5.83,34017004102,34017,31071.0,3549,1185,273,1804,0,214,0,0,0,73,960,171,635,0,14,0,120,20,81,256,34044.6096627,0.3338968723584108,0.0769230769230769,0.5083122006198929,0.0,0.060298675683291,0.0,0.0,0.0,0.0205691744153282,0.178125,0.6614583333333334,0.0,0.0145833333333333,0.0,0.125,0.0208333333333333,0.084375,0.2666666666666666
34,017,004102,2013,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,286.0,30.33,198.0,21.0,52.0,5.51,34017004102,34017,24123.0,2953,961,346,1378,0,192,0,0,24,52,944,188,581,0,14,0,126,35,104,255,26045.79680769,0.3254317643074839,0.1171689806975956,0.4666440907551642,0.0,0.0650186251269895,0.0,0.0,0.0081273281408736,0.0176092109718929,0.1991525423728813,0.6154661016949152,0.0,0.0148305084745762,0.0,0.1334745762711864,0.0370762711864406,0.1101694915254237,0.2701271186440678
34,017,004102,2014,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,297.0,31.5,197.0,20.89,51.0,5.41,34017004102,34017,23160.0,3263,1390,396,1204,0,230,0,0,20,23,894,173,507,6,23,0,166,19,103,284,24589.629744,0.4259883542752068,0.1213607110021452,0.3689855960772295,0.0,0.0704872816426601,0.0,0.0,0.0061293288384921,0.007048728164266,0.1935123042505593,0.5671140939597316,0.0067114093959731,0.0257270693512304,0.0,0.1856823266219239,0.0212527964205816,0.1152125279642058,0.3176733780760626
34,017,004102,2015,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,264.0,28.0,172.0,18.24,4.0,0.42,34017004102,34017,23254.0,3150,1091,486,1385,0,144,0,0,34,10,943,207,545,6,19,0,148,18,122,274,24646.9738977,0.3463492063492063,0.1542857142857142,0.4396825396825397,0.0,0.0457142857142857,0.0,0.0,0.0107936507936507,0.0031746031746031,0.2195121951219512,0.5779427359490986,0.0063626723223753,0.0201484623541887,0.0,0.1569459172852598,0.0190880169671261,0.129374337221633,0.2905620360551431
34,017,004102,2016,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,218.0,23.44,145.0,15.59,0.0,0.0,34017004102,34017,28563.0,3423,1150,517,1556,0,143,0,0,35,22,1002,215,546,6,24,0,181,30,130,298,29888.50428942,0.3359626059012562,0.1510371019573473,0.4545720128542214,0.0,0.0417762196903301,0.0,0.0,0.0102249488752556,0.0064271107215892,0.2145708582834331,0.5449101796407185,0.0059880239520958,0.0239520958083832,0.0,0.1806387225548902,0.029940119760479,0.1297405189620758,0.2974051896207584
34,017,004102,2017,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,173.0,18.6,125.0,13.44,0.0,0.0,34017004102,34017,28490.0,3356,989,511,1614,0,196,0,0,34,12,954,198,484,8,33,0,212,19,124,294,29184.4930377,0.2946960667461263,0.152264600715137,0.4809296781883194,0.0,0.0584028605482717,0.0,0.0,0.0101311084624553,0.0035756853396901,0.2075471698113207,0.5073375262054507,0.0083857442348008,0.0345911949685534,0.0,0.2222222222222222,0.0199161425576519,0.129979035639413,0.3081761006289308
34,017,004102,2018,34017004102,Census Tract 41.02,"Hudson County, New Jersey",observed,172.0,18.49,121.0,13.01,0.0,0.0,34017004102,34017,36474.0,3321,1055,393,1563,0,226,0,19,25,40,912,230,420,12,43,0,192,15,114,320,36474.0,0.317675398976212,0.1183378500451671,0.4706413730803975,0.0,0.0680517916290274,0.0,0.0057211683227943,0.0075278530563083,0.0120445648900933,0.2521929824561403,0.4605263157894737,0.0131578947368421,0.0471491228070175,0.0,0.2105263157894736,0.0164473684210526,0.125,0.3508771929824561
34,017,004200,2009,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,224.0,23.24,144.0,14.94,28.0,2.9,34017004200,34017,21447.0,4093,1264,160,2395,0,274,0,0,0,0,964,69,705,0,15,0,166,9,33,225,25162.12118745,0.3088199364769118,0.039091131199609,0.5851453701441486,0.0,0.0669435621793305,0.0,0.0,0.0,0.0,0.0715767634854771,0.7313278008298755,0.0,0.0155601659751037,0.0,0.1721991701244813,0.0093360995850622,0.0342323651452282,0.233402489626556
34,017,004200,2010,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,221.0,18.91,154.0,13.17,27.0,2.31,34017004200,34017,25727.0,3970,1232,315,2208,0,215,0,0,0,0,1116,175,712,0,7,0,209,13,98,312,29693.64726029,0.3103274559193955,0.079345088161209,0.5561712846347607,0.0,0.0541561712846347,0.0,0.0,0.0,0.0,0.1568100358422939,0.6379928315412187,0.0,0.0062724014336917,0.0,0.1872759856630824,0.0116487455197132,0.0878136200716845,0.2795698924731182
34,017,004200,2011,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,231.0,17.81,150.0,11.57,32.0,2.47,34017004200,34017,21900.0,4355,1304,294,2366,0,350,0,0,15,26,1116,144,705,0,39,0,199,29,80,293,24504.145206,0.2994259471871412,0.0675086107921928,0.5432835820895522,0.0,0.0803673938002296,0.0,0.0,0.0034443168771526,0.0059701492537313,0.1290322580645161,0.6317204301075269,0.0,0.0349462365591397,0.0,0.1783154121863799,0.0259856630824372,0.07168458781362,0.2625448028673835
34,017,004200,2012,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,280.0,21.59,193.0,14.88,36.0,2.78,34017004200,34017,25583.0,4551,1251,387,2406,0,456,0,0,30,21,1214,183,812,0,43,0,149,27,95,266,28031.3877571,0.2748846407382992,0.085036255767963,0.5286750164798946,0.0,0.1001977587343441,0.0,0.0,0.00659195781147,0.004614370468029,0.1507413509060955,0.6688632619439868,0.0,0.0354200988467874,0.0,0.1227347611202635,0.0222405271828665,0.0782537067545304,0.2191103789126853
34,017,004200,2013,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,331.0,25.52,236.0,18.2,42.0,3.24,34017004200,34017,24660.0,4683,1455,433,2287,0,431,0,0,35,42,1192,286,681,0,66,0,129,30,114,314,26625.6000198,0.3106982703395259,0.0924620969464018,0.4883621610079009,0.0,0.0920350202861413,0.0,0.0,0.007473841554559,0.0089686098654708,0.2399328859060402,0.5713087248322147,0.0,0.0553691275167785,0.0,0.1082214765100671,0.0251677852348993,0.0956375838926174,0.2634228187919463
34,017,004200,2014,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,332.0,25.6,235.0,18.12,53.0,4.09,34017004200,34017,26415.0,4696,1595,443,2112,0,458,0,0,33,55,1249,353,638,0,83,0,161,14,125,389,28045.555686,0.3396507666098807,0.094335604770017,0.4497444633730835,0.0,0.0975298126064736,0.0,0.0,0.0070272572402044,0.0117120954003407,0.2826261008807045,0.510808646917534,0.0,0.066453162530024,0.0,0.1289031224979984,0.0112089671737389,0.100080064051241,0.311449159327462
34,017,004200,2015,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,353.0,27.22,233.0,17.96,6.0,0.46,34017004200,34017,26882.0,5110,1597,511,2249,0,651,0,0,39,63,1297,342,699,0,125,0,113,18,127,366,28492.3003491,0.3125244618395303,0.1,0.4401174168297456,0.0,0.1273972602739726,0.0,0.0,0.0076320939334637,0.0123287671232876,0.2636854279105628,0.5389360061680802,0.0,0.0963762528912875,0.0,0.0871241326137239,0.0138781804163454,0.0979182729375481,0.28218966846569
34,017,004200,2016,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,276.0,22.08,192.0,15.36,0.0,0.0,34017004200,34017,33083.0,5049,1819,509,2141,0,503,0,0,36,41,1333,338,699,0,100,0,186,10,131,439,34618.260946220005,0.3602693602693603,0.1008120419885125,0.4240443652208358,0.0,0.0996236878589819,0.0,0.0,0.0071301247771836,0.0081204198851257,0.2535633908477119,0.5243810952738185,0.0,0.0750187546886721,0.0,0.1395348837209302,0.0075018754688672,0.0982745686421605,0.3293323330832708
34,017,004200,2017,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,256.0,20.48,170.0,13.6,0.0,0.0,34017004200,34017,35789.0,5435,1963,419,2414,0,524,0,83,13,19,1340,276,714,0,88,0,248,14,105,467,36661.41878997,0.361177552897884,0.0770929162833486,0.4441582336706531,0.0,0.0964121435142594,0.0,0.0152713891444342,0.002391904323827,0.0034958601655933,0.2059701492537313,0.5328358208955224,0.0,0.0656716417910447,0.0,0.1850746268656716,0.0104477611940298,0.0783582089552238,0.3485074626865672
34,017,004200,2018,34017004200,Census Tract 42,"Hudson County, New Jersey",observed,230.0,18.4,161.0,12.88,0.0,0.0,34017004200,34017,37000.0,5602,2085,407,2439,0,582,0,58,11,20,1292,197,720,0,68,0,292,15,107,431,37000.0,0.3721885041056765,0.0726526240628347,0.435380221349518,0.0,0.1038914673330953,0.0,0.0103534451981435,0.0019635844341306,0.0035701535166012,0.1524767801857585,0.5572755417956656,0.0,0.0526315789473684,0.0,0.2260061919504644,0.011609907120743,0.0828173374613003,0.3335913312693498
34,017,004300,2009,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,204.0,42.8,124.0,26.02,25.0,5.25,34017004300,34017,22935.0,2348,441,230,1543,0,33,0,0,0,101,480,126,328,0,0,0,26,0,87,78,26907.87753225,0.1878194207836456,0.0979557069846678,0.6571550255536627,0.0,0.0140545144804088,0.0,0.0,0.0,0.0430153321976149,0.2625,0.6833333333333333,0.0,0.0,0.0,0.0541666666666666,0.0,0.18125,0.1625
34,017,004300,2010,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,160.0,25.85,105.0,16.96,18.0,2.91,34017004300,34017,27629.0,2333,514,218,1491,0,48,0,0,0,62,521,109,387,0,0,0,25,0,64,82,31888.90193783,0.2203171881697385,0.0934419202743249,0.6390912987569652,0.0,0.0205743677668238,0.0,0.0,0.0,0.0265752250321474,0.2092130518234165,0.7428023032629558,0.0,0.0,0.0,0.0479846449136276,0.0,0.1228406909788867,0.1573896353166986
34,017,004300,2011,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,186.0,25.94,112.0,15.62,29.0,4.04,34017004300,34017,27500.0,2204,452,271,1441,0,0,0,0,0,40,540,107,408,0,0,0,25,0,69,63,30770.04535,0.20508166969147,0.1229582577132486,0.6538112522686026,0.0,0.0,0.0,0.0,0.0,0.0181488203266787,0.1981481481481481,0.7555555555555555,0.0,0.0,0.0,0.0462962962962962,0.0,0.1277777777777777,0.1166666666666666
34,017,004300,2012,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,197.0,27.48,120.0,16.74,23.0,3.21,34017004300,34017,24840.0,2284,622,209,1432,0,0,0,0,0,21,589,109,426,0,0,0,54,0,64,99,27217.279908,0.2723292469352014,0.0915061295971979,0.626970227670753,0.0,0.0,0.0,0.0,0.0,0.0091943957968476,0.1850594227504244,0.7232597623089984,0.0,0.0,0.0,0.0916808149405772,0.0,0.1086587436332767,0.1680814940577249
34,017,004300,2013,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,172.0,23.99,119.0,16.6,28.0,3.91,34017004300,34017,28292.0,2306,595,209,1502,0,0,0,0,0,0,585,94,438,0,0,0,53,0,40,107,30547.09958476,0.2580225498699046,0.0906331309627059,0.6513443191673894,0.0,0.0,0.0,0.0,0.0,0.0,0.1606837606837607,0.7487179487179487,0.0,0.0,0.0,0.0905982905982906,0.0,0.0683760683760683,0.1829059829059829
34,017,004300,2014,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,169.0,23.57,122.0,17.02,23.0,3.21,34017004300,34017,29688.0,2278,579,200,1496,0,0,0,0,3,0,683,113,511,0,0,0,56,3,51,118,31520.5927392,0.2541703248463564,0.0877963125548726,0.6567164179104478,0.0,0.0,0.0,0.0,0.001316944688323,0.0,0.1654465592972181,0.7481698389458272,0.0,0.0,0.0,0.0819912152269399,0.0043923865300146,0.0746705710102489,0.1727672035139092
34,017,004300,2015,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,193.0,26.92,120.0,16.74,2.0,0.28,34017004300,34017,32074.0,2187,480,318,1341,0,18,0,6,4,20,717,136,461,0,0,0,116,4,105,147,33995.314388700004,0.2194787379972565,0.1454046639231824,0.6131687242798354,0.0,0.0082304526748971,0.0,0.0027434842249657,0.0018289894833104,0.0091449474165523,0.1896792189679219,0.6429567642956764,0.0,0.0,0.0,0.1617852161785216,0.00557880055788,0.1464435146443514,0.205020920502092
34,017,004300,2016,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,147.0,21.0,107.0,15.29,0.0,0.0,34017004300,34017,49531.0,2487,596,318,1448,0,71,0,6,6,42,739,166,434,0,19,0,114,6,109,171,51829.55242654,0.2396461600321672,0.1278648974668275,0.582227583433856,0.0,0.0285484519501407,0.0,0.0024125452352231,0.0024125452352231,0.0168878166465621,0.2246278755074424,0.5872801082543978,0.0,0.0257104194857916,0.0,0.1542625169147496,0.0081190798376184,0.1474966170500676,0.2313937753721245
34,017,004300,2017,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,109.0,15.57,85.0,12.14,0.0,0.0,34017004300,34017,41369.0,2324,661,389,1080,0,90,0,5,5,94,671,182,322,6,26,0,114,21,118,184,42377.44094337,0.2844234079173838,0.1673838209982788,0.4647160068846815,0.0,0.0387263339070568,0.0,0.0021514629948364,0.0021514629948364,0.0404475043029259,0.2712369597615499,0.4798807749627422,0.0089418777943368,0.0387481371087928,0.0,0.1698956780923994,0.0312965722801788,0.1758569299552906,0.2742175856929955
34,017,004300,2018,34017004300,Census Tract 43,"Hudson County, New Jersey",observed,141.0,20.14,101.0,14.43,0.0,0.0,34017004300,34017,40060.0,2389,765,414,1016,1,82,0,5,7,99,683,206,293,7,25,0,130,22,124,219,40060.0,0.3202176642946839,0.1732942653830054,0.4252825449979071,0.0004185851820845,0.0343239849309334,0.0,0.0020929259104227,0.0029300962745918,0.0414399330263708,0.301610541727672,0.4289897510980966,0.0102489019033674,0.0366032210834553,0.0,0.1903367496339678,0.0322108345534407,0.1815519765739385,0.3206442166910688
34,017,004400,2009,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,161.0,20.83,120.0,15.52,26.0,3.36,34017004400,34017,16583.0,2257,176,76,1984,0,10,0,0,0,11,773,45,685,0,10,0,33,0,45,44,19455.56281305,0.0779796189632255,0.0336730172795746,0.8790429774036331,0.0,0.004430660168365,0.0,0.0,0.0,0.0048737261852015,0.0582147477360931,0.8861578266494179,0.0,0.0129366106080207,0.0,0.0426908150064683,0.0,0.0582147477360931,0.056921086675291
34,017,004400,2010,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,206.0,25.4,159.0,19.61,28.0,3.45,34017004400,34017,19643.0,2240,171,84,1947,0,13,0,0,0,25,782,48,712,0,13,0,9,0,48,38,22671.60232961,0.0763392857142857,0.0375,0.8691964285714285,0.0,0.0058035714285714,0.0,0.0,0.0,0.0111607142857142,0.0613810741687979,0.9104859335038364,0.0,0.0166240409207161,0.0,0.0115089514066496,0.0,0.0613810741687979,0.0485933503836317
34,017,004400,2011,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,168.0,19.09,129.0,14.66,28.0,3.18,34017004400,34017,19609.0,2412,386,147,1806,7,11,0,0,0,55,835,75,739,0,11,0,10,0,75,71,21940.72070066,0.160033167495854,0.0609452736318407,0.7487562189054726,0.0029021558872305,0.0045605306799336,0.0,0.0,0.0,0.0228026533996683,0.0898203592814371,0.8850299401197604,0.0,0.0131736526946107,0.0,0.0119760479041916,0.0,0.0898203592814371,0.0850299401197604
34,017,004400,2012,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,155.0,17.61,123.0,13.98,18.0,2.05,34017004400,34017,18598.0,2381,95,63,2166,7,12,0,0,0,38,862,47,770,0,12,0,33,0,37,53,20377.8974126,0.0398992020159596,0.0264594708105837,0.9097018059638808,0.0029399412011759,0.0050398992020159,0.0,0.0,0.0,0.0159596808063838,0.0545243619489559,0.8932714617169374,0.0,0.0139211136890951,0.0,0.0382830626450116,0.0,0.0429234338747099,0.0614849187935034
34,017,004400,2013,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,186.0,21.14,138.0,15.68,23.0,2.61,34017004400,34017,17787.0,2393,270,50,2024,15,14,0,0,0,20,844,39,760,0,14,0,31,0,29,77,19204.76672961,0.1128290848307563,0.0208942749686585,0.8458002507312996,0.0062682824905975,0.0058503969912244,0.0,0.0,0.0,0.0083577099874634,0.0462085308056872,0.9004739336492891,0.0,0.0165876777251184,0.0,0.0367298578199052,0.0,0.0343601895734597,0.0912322274881516
34,017,004400,2014,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,205.0,23.3,144.0,16.36,24.0,2.73,34017004400,34017,15859.0,2232,147,29,2027,12,0,0,0,0,17,804,19,747,0,0,0,38,0,0,67,16837.9506956,0.0658602150537634,0.0129928315412186,0.9081541218637992,0.0053763440860215,0.0,0.0,0.0,0.0,0.0076164874551971,0.0236318407960199,0.9291044776119404,0.0,0.0,0.0,0.0472636815920398,0.0,0.0,0.0833333333333333
34,017,004400,2015,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,166.0,18.86,121.0,13.75,5.0,0.57,34017004400,34017,13056.0,2401,426,31,1815,8,92,0,19,0,10,880,57,712,0,0,0,111,0,31,127,13838.087692800002,0.1774260724698042,0.012911286963765,0.7559350270720533,0.0033319450229071,0.0383173677634319,0.0,0.0079133694294044,0.0,0.0041649312786339,0.0647727272727272,0.8090909090909091,0.0,0.0,0.0,0.1261363636363636,0.0,0.0352272727272727,0.1443181818181818
34,017,004400,2016,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,220.0,28.99,163.0,21.48,0.0,0.0,34017004400,34017,15854.0,2502,461,37,1911,0,76,0,17,0,0,863,52,691,0,0,0,120,0,37,126,16589.72611436,0.1842525979216626,0.0147881694644284,0.7637889688249401,0.0,0.0303756994404476,0.0,0.0067945643485211,0.0,0.0,0.0602549246813441,0.8006952491309386,0.0,0.0,0.0,0.1390498261877172,0.0,0.0428736964078794,0.1460023174971031
34,017,004400,2017,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,186.0,24.51,128.0,16.86,0.0,0.0,34017004400,34017,14548.0,2557,375,29,2018,0,91,0,16,0,28,788,37,636,0,14,0,73,28,29,73,14902.63266804,0.1466562377786468,0.0113414157215486,0.7892061008994916,0.0,0.0355885803676183,0.0,0.0062573328118889,0.0,0.0109503324208056,0.0469543147208121,0.8071065989847716,0.0,0.0177664974619289,0.0,0.0926395939086294,0.0355329949238578,0.0368020304568527,0.0926395939086294
34,017,004400,2018,34017004400,Census Tract 44,"Hudson County, New Jersey",observed,222.0,29.25,152.0,20.03,0.0,0.0,34017004400,34017,15679.0,2635,816,11,1688,0,87,0,18,0,15,767,76,539,0,6,0,131,15,11,187,15679.0,0.3096774193548387,0.0041745730550284,0.640607210626186,0.0,0.0330170777988614,0.0,0.006831119544592,0.0,0.0056925996204933,0.0990873533246414,0.7027379400260756,0.0,0.0078226857887874,0.0,0.1707953063885267,0.0195567144719687,0.014341590612777,0.2438070404172099
34,017,004500,2009,34017004500,Census Tract 45,"Hudson County, New Jersey",observed,234.0,32.48,174.0,24.15,23.0,3.19,34017004500,34017,27583.0,3340,655,0,2600,0,29,0,5,0,51,717,16,589,13,0,0,88,11,0,117,32361.01966305,0.1961077844311377,0.0,0.7784431137724551,0.0,0.0086826347305389,0.0,0.0014970059880239,0.0,0.0152694610778443,0.0223152022315202,0.8214783821478382,0.0181311018131101,0.0,0.0,0.1227336122733612,0.0153417015341701,0.0,0.1631799163179916
34,017,004500,2010,34017004500,Census Tract 45,"Hudson County, New Jersey",observed,187.0,20.24,152.0,16.45,17.0,1.84,34017004500,34017,25886.0,3456,589,0,2753,0,60,0,7,0,47,683,28,571,10,10,0,52,12,0,90,29877.16224122,0.1704282407407407,0.0,0.7965856481481481,0.0,0.0173611111111111,0.0,0.0020254629629629,0.0,0.013599537037037,0.0409956076134699,0.83601756954612,0.0146412884333821,0.0146412884333821,0.0,0.0761346998535871,0.0175695461200585,0.0,0.1317715959004392
34,017,004500,2011,34017004500,Census Tract 45,"Hudson County, New Jersey",observed,284.0,26.74,195.0,18.36,33.0,3.11,34017004500,34017,26856.0,3675,704,54,2782,0,78,0,19,10,28,675,34,524,6,11,0,93,7,7,133,30049.46683344,0.1915646258503401,0.0146938775510204,0.7570068027210884,0.0,0.0212244897959183,0.0,0.0051700680272108,0.0027210884353741,0.0076190476190476,0.0503703703703703,0.7762962962962963,0.0088888888888888,0.0162962962962962,0.0,0.1377777777777777,0.0103703703703703,0.0103703703703703,0.197037037037037
34,017,004500,2012,34017004500,Census Tract 45,"Hudson County, New Jersey",observed,246.0,23.16,170.0,16.01,38.0,3.58,34017004500,34017,28045.0,3732,720,110,2770,0,77,0,19,9,27,753,59,545,8,11,0,122,8,7,190,30729.0102665,0.1929260450160771,0.0294748124330117,0.7422293676312969,0.0,0.0206323687031082,0.0,0.005091103965702,0.0024115755627009,0.0072347266881028,0.0783532536520584,0.7237715803452855,0.0106241699867197,0.0146082337317397,0.0,0.1620185922974767,0.0106241699867197,0.0092961487383798,0.2523240371845949
